Model,DPO2014B
Firmware Version,1.52

Point Format,Y,,,,,,,
Horizontal Units,S,,,,,,,
Horizontal Scale,0.1,,,,,,,
Sample Interval,0.000256016,,,,,,,
Filter Frequency,1e+08,,,,,,,
Record Length,3906,,,,,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,100,,50,,10,,10,
Vertical Units,V,,V,,A,,A,
Vertical Offset,0,,0,,0,,0,
Vertical Scale,50,,50,,2,,10,
Label,,,,,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect,CH3,CH3 Peak Detect,CH4,CH4 Peak Detect
-1.185e-01,102,98,92,90,1.68,1.52,1.2,0.8
-1.182e-01,104,108,94,98,1.92,2.16,1.6,2
-1.180e-01,106,100,94,92,2.16,2,1.2,0.8
-1.177e-01,106,110,96,98,2.32,2.48,1.6,2
-1.175e-01,104,96,94,88,2.48,2.24,1.6,1.2
-1.172e-01,102,108,92,96,2.64,2.8,1.6,2.4
-1.170e-01,100,92,90,82,2.72,2.56,2,1.2
-1.167e-01,98,104,88,92,2.8,2.96,1.6,2.4
-1.164e-01,96,84,84,76,2.88,2.72,2,1.6
-1.162e-01,92,98,82,88,2.96,3.12,2,2.8
-1.159e-01,86,76,76,68,3.12,2.88,2,1.6
-1.157e-01,84,92,72,80,3.12,3.2,2,2.8
-1.154e-01,80,66,70,58,3.12,2.96,2,1.6
-1.152e-01,76,84,64,72,3.2,3.28,2,2.8
-1.149e-01,70,52,60,46,3.12,2.96,2,1.6
-1.147e-01,62,74,52,62,3.2,3.28,2,2.8
-1.144e-01,56,34,46,30,3.12,2.72,2,1.2
-1.141e-01,48,58,38,50,3.04,3.2,2,2.4
-1.139e-01,38,18,30,14,2.8,2.48,2,1.2
-1.136e-01,26,42,22,34,2.8,2.96,1.6,2.4
-1.134e-01,20,2,16,4.47035e-08,2.64,2.16,1.6,1.2
-1.131e-01,10,24,6,18,2.48,2.72,1.6,2
-1.129e-01,4,-14,4.47035e-08,-14,2.32,1.84,1.2,0.8
-1.126e-01,-4,8,-8,4,2.08,2.4,1.2,2
-1.123e-01,-12,-28,-14,-28,1.92,1.36,1.2,0.4
-1.121e-01,-18,-6,-20,-10,1.76,2.08,0.8,1.6
-1.118e-01,-28,-44,-26,-44,1.52,0.96,0.8,1.78814e-08
-1.116e-01,-34,-22,-36,-24,1.28,1.6,0.8,1.6
-1.113e-01,-44,-60,-42,-58,1.04,0.48,0.4,-0.4
-1.111e-01,-52,-38,-50,-38,0.8,1.12,0.4,1.2
-1.108e-01,-58,-74,-56,-70,0.48,-0.08,1.78814e-08,-0.8
-1.106e-01,-64,-54,-64,-54,0.24,0.64,1.78814e-08,0.8
-1.103e-01,-72,-86,-70,-80,3.57628e-09,-0.56,1.78814e-08,-0.8
-1.100e-01,-78,-66,-74,-66,-0.24,0.08,-0.4,0.4
-1.098e-01,-84,-94,-80,-88,-0.48,-1.04,-0.8,-1.2
-1.095e-01,-88,-78,-84,-76,-0.72,-0.4,-0.8,1.78814e-08
-1.093e-01,-92,-102,-88,-94,-0.96,-1.52,-0.8,-1.6
-1.090e-01,-96,-88,-90,-84,-1.2,-0.88,-1.2,-0.4
-1.088e-01,-98,-108,-92,-100,-1.44,-2,-1.2,-2
-1.085e-01,-104,-94,-96,-90,-1.68,-1.36,-1.6,-0.8
-1.082e-01,-106,-110,-98,-102,-1.84,-2.32,-1.6,-2
-1.080e-01,-106,-100,-100,-96,-2.08,-1.76,-1.6,-0.8
-1.077e-01,-108,-110,-100,-102,-2.24,-2.64,-1.6,-2.4
-1.075e-01,-106,-100,-98,-94,-2.4,-2.16,-1.6,-1.2
-1.072e-01,-104,-108,-96,-100,-2.48,-2.88,-2,-2.4
-1.070e-01,-102,-94,-96,-90,-2.64,-2.48,-2,-1.6
-1.067e-01,-98,-102,-92,-94,-2.8,-3.04,-2,-2.8
-1.065e-01,-96,-88,-90,-84,-2.88,-2.64,-2,-1.6
-1.062e-01,-94,-96,-86,-88,-2.96,-3.12,-2,-2.8
-1.059e-01,-90,-80,-82,-76,-3.04,-2.88,-2,-1.6
-1.057e-01,-86,-88,-78,-80,-3.04,-3.2,-2,-2.8
-1.054e-01,-82,-72,-74,-68,-3.12,-2.96,-2,-1.6
-1.052e-01,-74,-80,-70,-72,-3.04,-3.2,-2.4,-2.8
-1.049e-01,-70,-62,-64,-56,-3.12,-3.04,-2,-1.6
-1.047e-01,-64,-68,-60,-62,-3.04,-3.2,-2,-2.8
-1.044e-01,-58,-46,-52,-42,-3.04,-2.88,-2.4,-1.6
-1.042e-01,-48,-52,-44,-46,-2.96,-3.12,-2,-2.4
-1.039e-01,-40,-28,-36,-26,-2.8,-2.64,-2,-1.6
-1.036e-01,-30,-34,-28,-30,-2.72,-2.88,-2,-2.4
-1.034e-01,-22,-12,-20,-10,-2.56,-2.4,-2,-1.2
-1.031e-01,-16,-18,-12,-14,-2.48,-2.56,-1.6,-2
-1.029e-01,-6,4,-4,4,-2.32,-2,-1.6,-1.2
-1.026e-01,4.47035e-08,-4,2,4.47035e-08,-2.08,-2.24,-1.6,-2
-1.024e-01,8,18,8,16,-1.92,-1.68,-1.6,-0.8
-1.021e-01,14,12,16,12,-1.68,-1.84,-1.2,-1.6
-1.018e-01,24,34,24,32,-1.52,-1.2,-1.2,-0.4
-1.016e-01,30,28,32,28,-1.28,-1.36,-0.8,-1.2
-1.013e-01,38,50,36,46,-1.04,-0.72,-0.8,1.78814e-08
-1.011e-01,50,44,44,42,-0.8,-0.88,-0.8,-1.2
-1.008e-01,56,66,50,58,-0.48,-0.24,-0.4,0.4
-1.006e-01,64,60,58,54,-0.24,-0.4,-0.4,-0.4
-1.003e-01,68,78,64,70,3.57628e-09,0.24,1.78814e-08,0.8
-1.001e-01,78,72,70,66,0.24,0.16,1.78814e-08,-0.4
-9.980e-02,82,88,76,80,0.56,0.8,0.4,0.8
-9.955e-02,86,82,78,76,0.72,0.64,0.4,1.78814e-08
-9.929e-02,90,96,84,86,0.96,1.28,0.4,1.2
-9.903e-02,92,90,86,82,1.2,1.04,0.4,0.4
-9.878e-02,96,104,88,92,1.44,1.68,0.8,1.6
-9.852e-02,100,96,92,88,1.68,1.52,1.2,0.4
-9.827e-02,104,108,94,98,1.92,2.16,1.2,2
-9.801e-02,106,100,94,92,2.16,1.92,1.2,0.8
-9.775e-02,104,110,96,98,2.24,2.48,1.6,2
-9.750e-02,104,98,96,88,2.4,2.24,1.2,1.2
-9.724e-02,102,108,92,98,2.56,2.8,1.6,2.4
-9.699e-02,102,92,90,84,2.72,2.56,1.6,1.2
-9.673e-02,98,104,88,92,2.8,2.96,1.6,2.4
-9.647e-02,94,84,84,76,2.88,2.72,2,1.6
-9.622e-02,92,98,82,88,3.04,3.12,2,2.4
-9.596e-02,88,76,78,68,3.04,2.88,2,1.6
-9.571e-02,84,92,74,80,3.12,3.2,2,2.8
-9.545e-02,80,68,70,58,3.12,2.96,2,1.6
-9.519e-02,74,84,64,72,3.2,3.28,2,2.4
-9.494e-02,70,54,60,46,3.2,2.96,2,1.6
-9.468e-02,62,74,54,64,3.12,3.28,2,2.8
-9.442e-02,56,36,48,30,3.12,2.8,2,1.2
-9.417e-02,46,60,40,50,3.04,3.2,2,2.4
-9.391e-02,38,20,32,14,2.88,2.48,2,1.2
-9.366e-02,28,42,24,34,2.8,3.04,2,2.4
-9.340e-02,20,4,16,4.47035e-08,2.72,2.24,1.6,1.2
-9.314e-02,14,26,8,18,2.56,2.72,1.6,2
-9.289e-02,6,-12,4.47035e-08,-14,2.32,1.84,1.6,0.8
-9.263e-02,-4,10,-6,4,2.16,2.48,1.6,2
-9.238e-02,-10,-28,-12,-28,2,1.44,1.2,0.4
-9.212e-02,-18,-6,-20,-10,1.76,2.08,0.8,1.6
-9.186e-02,-26,-44,-26,-42,1.52,0.96,0.8,1.78814e-08
-9.161e-02,-34,-20,-34,-24,1.28,1.68,0.8,1.6
-9.135e-02,-44,-60,-42,-56,1.04,0.48,0.4,-0.4
-9.110e-02,-48,-38,-48,-38,0.8,1.2,1.78814e-08,1.2
-9.084e-02,-58,-72,-56,-70,0.56,3.57628e-09,1.78814e-08,-0.4
-9.058e-02,-66,-52,-62,-52,0.24,0.64,-0.4,0.8
-9.033e-02,-70,-84,-68,-80,0.08,-0.56,1.78814e-08,-1.2
-9.007e-02,-76,-66,-72,-64,-0.24,0.08,-0.4,0.4
-8.982e-02,-82,-94,-78,-88,-0.48,-1.04,-0.4,-1.2
-8.956e-02,-88,-78,-84,-76,-0.72,-0.4,-0.4,1.78814e-08
-8.930e-02,-92,-102,-86,-94,-0.96,-1.44,-0.8,-1.6
-8.905e-02,-96,-88,-88,-84,-1.2,-0.88,-1.2,-0.4
-8.879e-02,-98,-108,-94,-100,-1.44,-1.92,-1.2,-2
-8.854e-02,-102,-94,-96,-90,-1.6,-1.28,-1.6,-0.8
-8.828e-02,-104,-110,-98,-102,-1.84,-2.32,-1.2,-2
-8.802e-02,-108,-100,-100,-94,-2,-1.76,-1.6,-0.8
-8.777e-02,-106,-110,-100,-102,-2.24,-2.64,-1.6,-2.4
-8.751e-02,-106,-100,-98,-94,-2.4,-2.16,-2,-1.2
-8.726e-02,-102,-108,-96,-98,-2.48,-2.88,-2,-2.4
-8.700e-02,-102,-96,-96,-90,-2.64,-2.4,-2,-1.2
-8.674e-02,-98,-104,-92,-94,-2.8,-3.04,-2,-2.4
-8.649e-02,-96,-90,-90,-84,-2.88,-2.64,-2,-1.6
-8.623e-02,-94,-96,-86,-88,-2.96,-3.12,-2,-2.8
-8.598e-02,-88,-82,-82,-78,-2.96,-2.88,-2,-1.6
-8.572e-02,-86,-90,-78,-82,-3.04,-3.2,-2.4,-2.8
-8.546e-02,-82,-72,-74,-70,-3.12,-2.96,-2.4,-1.6
-8.521e-02,-76,-80,-70,-72,-3.12,-3.28,-2.4,-2.8
-8.495e-02,-72,-62,-64,-58,-3.12,-3.04,-2.4,-1.6
-8.470e-02,-64,-68,-60,-62,-3.12,-3.2,-2.4,-2.8
-8.444e-02,-58,-46,-54,-44,-3.04,-2.88,-2.4,-1.6
-8.418e-02,-50,-54,-46,-48,-2.96,-3.12,-2,-2.4
-8.393e-02,-40,-30,-38,-28,-2.88,-2.72,-2,-1.6
-8.367e-02,-32,-36,-28,-32,-2.72,-2.88,-2,-2.4
-8.342e-02,-24,-12,-20,-12,-2.56,-2.4,-2,-1.2
-8.316e-02,-16,-20,-12,-16,-2.48,-2.64,-2,-2.4
-8.290e-02,-8,2,-4,2,-2.32,-2.08,-1.6,-1.2
-8.265e-02,4.47035e-08,-4,2,-2,-2.16,-2.24,-1.6,-2
-8.239e-02,6,18,8,16,-1.92,-1.68,-1.2,-0.8
-8.214e-02,16,10,14,12,-1.68,-1.84,-1.2,-1.6
-8.188e-02,22,34,22,30,-1.52,-1.28,-1.2,-0.4
-8.162e-02,32,26,28,26,-1.28,-1.44,-1.2,-1.6
-8.137e-02,40,50,36,44,-1.04,-0.8,-0.8,1.78814e-08
-8.111e-02,48,44,42,40,-0.8,-0.88,-0.8,-1.2
-8.086e-02,56,64,50,58,-0.56,-0.24,-0.4,0.4
-8.060e-02,64,58,56,54,-0.32,-0.4,1.78814e-08,-0.8
-8.034e-02,70,78,64,70,-0.08,0.24,1.78814e-08,0.4
-8.009e-02,74,72,70,66,0.24,0.08,1.78814e-08,-0.4
-7.983e-02,82,88,74,80,0.48,0.72,1.78814e-08,0.8
-7.958e-02,84,82,78,76,0.72,0.64,0.4,1.78814e-08
-7.932e-02,90,96,82,86,0.96,1.2,0.4,1.2
-7.906e-02,94,90,84,82,1.2,1.04,0.8,0.4
-7.881e-02,96,104,88,92,1.44,1.68,0.8,1.6
-7.855e-02,102,96,92,88,1.6,1.44,0.8,0.8
-7.830e-02,104,108,94,98,1.84,2.16,1.2,2
-7.804e-02,104,100,94,92,2.08,1.92,1.2,0.8
-7.778e-02,106,110,96,98,2.24,2.48,1.2,2
-7.753e-02,104,98,96,88,2.48,2.24,1.6,1.2
-7.727e-02,104,108,92,98,2.56,2.72,1.6,2.4
-7.702e-02,100,92,90,84,2.72,2.56,2,1.2
-7.676e-02,96,104,88,94,2.8,2.96,2,2.4
-7.650e-02,96,86,84,76,2.88,2.72,1.6,1.6
-7.625e-02,92,100,82,88,2.96,3.12,2,2.4
-7.599e-02,88,78,80,70,3.04,2.88,2,1.6
-7.574e-02,84,92,74,80,3.12,3.2,2,2.8
-7.548e-02,80,68,72,60,3.2,2.96,2,1.6
-7.522e-02,76,84,66,74,3.12,3.28,2,2.8
-7.497e-02,68,56,62,48,3.2,2.96,2,1.6
-7.471e-02,64,74,56,64,3.12,3.28,2,2.4
-7.446e-02,56,38,48,32,3.12,2.8,2,1.2
-7.420e-02,48,62,42,52,3.04,3.2,2,2.4
-7.394e-02,38,20,34,16,2.88,2.56,1.6,1.2
-7.369e-02,30,44,26,36,2.8,3.04,1.6,2.4
-7.343e-02,22,4,16,2,2.72,2.24,1.6,1.2
-7.318e-02,14,26,8,20,2.48,2.72,1.6,2
-7.292e-02,6,-12,2,-12,2.4,1.92,1.6,0.8
-7.266e-02,-2,10,-4,6,2.24,2.48,1.6,2
-7.241e-02,-10,-26,-12,-26,2,1.44,1.2,0.4
-7.215e-02,-14,-4,-18,-8,1.84,2.08,1.2,1.6
-7.190e-02,-24,-42,-26,-42,1.6,1.04,0.8,1.78814e-08
-7.164e-02,-34,-20,-32,-22,1.36,1.68,0.8,1.6
-7.138e-02,-40,-58,-40,-56,1.12,0.48,0.4,1.78814e-08
-7.113e-02,-48,-36,-48,-38,0.88,1.2,0.4,1.2
-7.087e-02,-56,-72,-54,-68,0.56,3.57628e-09,1.78814e-08,-0.4
-7.062e-02,-64,-52,-60,-52,0.32,0.64,1.78814e-08,0.8
-7.036e-02,-68,-84,-68,-80,0.08,-0.48,1.78814e-08,-0.8
-7.010e-02,-76,-64,-72,-64,-0.16,0.16,-0.4,0.4
-6.985e-02,-80,-94,-78,-88,-0.48,-0.96,-0.4,-1.2
-6.959e-02,-86,-78,-82,-76,-0.64,-0.4,-0.8,1.78814e-08
-6.934e-02,-90,-100,-86,-94,-0.96,-1.44,-0.8,-1.6
-6.908e-02,-96,-86,-90,-84,-1.12,-0.8,-1.2,-0.4
-6.882e-02,-98,-106,-92,-100,-1.36,-1.92,-1.2,-2
-6.857e-02,-102,-94,-96,-90,-1.6,-1.28,-1.6,-0.4
-6.831e-02,-104,-110,-98,-102,-1.84,-2.32,-1.2,-2
-6.806e-02,-106,-100,-98,-94,-2,-1.68,-1.6,-0.8
-6.780e-02,-108,-110,-100,-102,-2.16,-2.64,-1.6,-2.4
-6.754e-02,-106,-100,-100,-94,-2.4,-2.08,-1.6,-1.2
-6.729e-02,-104,-108,-98,-100,-2.48,-2.8,-1.6,-2.4
-6.703e-02,-104,-96,-94,-90,-2.64,-2.4,-1.6,-1.2
-6.678e-02,-98,-104,-92,-96,-2.72,-3.04,-2,-2.4
-6.652e-02,-96,-90,-90,-84,-2.8,-2.64,-2,-1.6
-6.626e-02,-96,-96,-86,-90,-2.88,-3.2,-2,-2.8
-6.601e-02,-90,-84,-82,-78,-2.96,-2.88,-2,-1.6
-6.575e-02,-86,-90,-80,-82,-3.04,-3.2,-2,-2.8
-6.550e-02,-84,-74,-76,-70,-3.12,-2.96,-2.4,-1.6
-6.524e-02,-76,-82,-70,-74,-3.12,-3.2,-2.4,-2.8
-6.498e-02,-72,-64,-66,-58,-3.12,-3.04,-2.4,-1.6
-6.473e-02,-66,-70,-60,-64,-3.04,-3.2,-2,-2.8
-6.447e-02,-60,-48,-54,-46,-3.04,-2.96,-2,-1.6
-6.422e-02,-50,-54,-46,-50,-2.96,-3.12,-2,-2.4
-6.396e-02,-42,-30,-38,-28,-2.88,-2.72,-2,-1.6
-6.370e-02,-32,-38,-30,-32,-2.72,-2.88,-2,-2.4
-6.345e-02,-24,-14,-20,-12,-2.64,-2.4,-2,-1.2
-6.319e-02,-16,-20,-14,-16,-2.48,-2.64,-2,-2.4
-6.293e-02,-10,2,-6,2,-2.4,-2.08,-1.6,-1.2
-6.268e-02,4.47035e-08,-4,4.47035e-08,-2,-2.16,-2.24,-1.6,-2
-6.242e-02,6,16,8,14,-2,-1.68,-1.6,-0.8
-6.217e-02,12,10,14,10,-1.76,-1.92,-1.6,-1.6
-6.191e-02,24,32,22,30,-1.6,-1.28,-1.2,-0.4
-6.165e-02,30,26,28,26,-1.28,-1.44,-0.8,-1.6
-6.140e-02,38,48,36,42,-1.04,-0.8,-0.8,1.78814e-08
-6.114e-02,48,42,42,40,-0.8,-0.96,-0.4,-1.2
-6.089e-02,54,64,50,56,-0.56,-0.32,-0.4,1.78814e-08
-6.063e-02,60,56,56,52,-0.32,-0.4,1.78814e-08,-0.8
-6.037e-02,70,76,62,70,-0.08,0.24,1.78814e-08,0.4
-6.012e-02,74,70,68,64,0.24,0.08,1.78814e-08,-0.4
-5.986e-02,80,88,74,78,0.4,0.72,0.4,0.8
-5.961e-02,86,80,78,74,0.72,0.56,0.4,1.78814e-08
-5.935e-02,90,96,82,86,0.96,1.2,0.8,1.2
-5.909e-02,94,90,84,82,1.12,1.04,0.8,0.4
-5.884e-02,96,102,88,92,1.36,1.68,0.8,1.6
-5.858e-02,100,96,90,88,1.68,1.44,1.2,0.8
-5.833e-02,104,108,92,96,1.84,2.08,1.2,2
-5.807e-02,106,100,96,92,2.08,1.92,1.2,0.8
-5.781e-02,104,108,94,98,2.24,2.4,1.2,2
-5.756e-02,104,98,94,88,2.4,2.24,1.6,1.2
-5.730e-02,102,108,94,96,2.56,2.72,1.6,2.4
-5.705e-02,102,92,90,84,2.64,2.48,1.6,1.2
-5.679e-02,98,104,88,94,2.8,2.96,2,2.4
-5.653e-02,96,86,86,78,2.88,2.72,2,1.6
-5.628e-02,92,100,82,88,2.96,3.12,2,2.4
-5.602e-02,90,78,78,70,3.04,2.88,1.6,1.6
-5.577e-02,86,92,76,82,3.04,3.2,2,2.8
-5.551e-02,80,68,72,60,3.12,2.96,2,1.6
-5.525e-02,76,84,68,74,3.12,3.28,2,2.8
-5.500e-02,72,56,62,48,3.12,2.96,2,1.6
-5.474e-02,66,76,58,64,3.2,3.28,2,2.8
-5.449e-02,56,38,50,34,3.12,2.8,2,1.2
-5.423e-02,50,62,42,52,3.04,3.2,2,2.4
-5.397e-02,42,22,32,16,2.96,2.56,2,1.2
-5.372e-02,30,44,26,36,2.8,3.04,1.6,2.4
-5.346e-02,24,6,18,2,2.72,2.24,1.6,1.2
-5.321e-02,16,28,10,20,2.56,2.72,1.2,2.4
-5.295e-02,8,-10,4,-12,2.4,1.92,1.6,0.8
-5.269e-02,4.47035e-08,12,-4,6,2.24,2.48,1.2,2
-5.244e-02,-8,-24,-10,-26,2.08,1.44,1.6,0.4
-5.218e-02,-16,-4,-16,-8,1.84,2.08,1.2,1.6
-5.193e-02,-24,-42,-24,-40,1.6,1.04,0.8,1.78814e-08
-5.167e-02,-32,-18,-32,-20,1.36,1.68,0.8,1.6
-5.141e-02,-40,-58,-40,-54,1.12,0.56,0.8,1.78814e-08
-5.116e-02,-46,-34,-46,-36,0.88,1.2,0.4,1.2
-5.090e-02,-54,-70,-54,-68,0.56,0.08,0.4,-0.4
-5.065e-02,-62,-50,-60,-50,0.4,0.72,1.78814e-08,0.8
-5.039e-02,-68,-82,-66,-78,0.08,-0.48,1.78814e-08,-0.8
-5.013e-02,-74,-64,-72,-64,-0.16,0.16,-0.4,0.4
-4.988e-02,-82,-92,-78,-86,-0.4,-0.96,-0.4,-1.2
-4.962e-02,-86,-76,-82,-74,-0.64,-0.32,-0.8,1.78814e-08
-4.937e-02,-88,-100,-86,-94,-0.88,-1.44,-0.4,-1.6
-4.911e-02,-94,-86,-88,-82,-1.12,-0.8,-0.8,-0.4
-4.885e-02,-96,-108,-92,-98,-1.36,-1.84,-1.2,-2
-4.860e-02,-102,-94,-94,-90,-1.52,-1.2,-1.2,-0.4
-4.834e-02,-106,-110,-96,-102,-1.76,-2.24,-1.2,-2
-4.809e-02,-104,-100,-98,-94,-2,-1.68,-2,-0.8
-4.783e-02,-106,-110,-100,-102,-2.16,-2.56,-1.6,-2.4
-4.757e-02,-106,-100,-98,-96,-2.32,-2.08,-1.6,-1.2
-4.732e-02,-106,-108,-98,-100,-2.48,-2.8,-2,-2.4
-4.706e-02,-102,-96,-96,-90,-2.56,-2.4,-2,-1.2
-4.681e-02,-102,-104,-94,-96,-2.72,-2.96,-2,-2.4
-4.655e-02,-96,-90,-90,-86,-2.88,-2.64,-2.4,-1.6
-4.629e-02,-92,-98,-88,-90,-2.96,-3.12,-2,-2.8
-4.604e-02,-90,-84,-84,-78,-2.96,-2.8,-2,-1.6
-4.578e-02,-86,-90,-80,-82,-3.04,-3.2,-2,-2.8
-4.553e-02,-84,-76,-76,-70,-3.12,-2.96,-2,-1.6
-4.527e-02,-78,-82,-72,-74,-3.12,-3.2,-2.4,-2.8
-4.501e-02,-72,-64,-66,-60,-3.12,-3.04,-2,-1.6
-4.476e-02,-66,-70,-62,-64,-3.12,-3.2,-2,-2.8
-4.450e-02,-60,-50,-54,-46,-3.04,-2.96,-2,-1.6
-4.425e-02,-52,-56,-48,-50,-3.04,-3.12,-2,-2.4
-4.399e-02,-44,-32,-40,-30,-2.88,-2.72,-2,-1.6
-4.373e-02,-34,-38,-32,-34,-2.8,-2.88,-2,-2.4
-4.348e-02,-26,-16,-22,-14,-2.64,-2.4,-1.6,-1.2
-4.322e-02,-16,-22,-16,-18,-2.48,-2.64,-1.6,-2
-4.297e-02,-10,4.47035e-08,-8,4.47035e-08,-2.32,-2.16,-1.6,-1.2
-4.271e-02,-2,-6,-2,-4,-2.16,-2.32,-1.6,-2
-4.245e-02,6,16,6,14,-2,-1.76,-1.2,-0.8
-4.220e-02,12,8,12,10,-1.84,-1.92,-1.2,-1.6
-4.194e-02,20,32,20,28,-1.52,-1.28,-1.2,-0.4
-4.169e-02,30,26,28,24,-1.36,-1.52,-0.8,-1.6
-4.143e-02,36,48,36,42,-1.12,-0.8,-0.8,-0.4
-4.117e-02,44,40,42,38,-0.88,-0.96,-0.8,-1.2
-4.092e-02,52,62,48,56,-0.64,-0.32,-0.4,0.4
-4.066e-02,60,56,56,52,-0.4,-0.48,-0.4,-0.8
-4.041e-02,68,76,62,68,-0.08,0.16,1.78814e-08,0.4
-4.015e-02,72,70,68,64,0.16,0.08,1.78814e-08,-0.4
-3.989e-02,80,86,72,78,0.4,0.72,0.4,0.8
-3.964e-02,84,80,76,74,0.64,0.56,0.4,1.78814e-08
-3.938e-02,88,96,80,86,0.88,1.2,0.4,1.2
-3.913e-02,94,88,84,82,1.12,0.96,0.8,0.4
-3.887e-02,96,102,86,92,1.36,1.6,0.8,1.6
-3.861e-02,102,96,90,88,1.52,1.44,0.8,0.4
-3.836e-02,104,108,92,96,1.84,2.08,1.2,2
-3.810e-02,106,100,94,92,2,1.84,1.2,0.8
-3.785e-02,104,110,94,98,2.24,2.4,1.2,2
-3.759e-02,106,98,94,90,2.4,2.24,1.6,1.2
-3.733e-02,102,108,94,98,2.56,2.72,2,2.4
-3.708e-02,102,94,92,84,2.64,2.48,1.6,1.2
-3.682e-02,100,106,88,94,2.72,2.88,1.6,2.4
-3.657e-02,96,86,86,78,2.8,2.72,2,1.6
-3.631e-02,94,100,82,88,2.96,3.04,2,2.4
-3.605e-02,88,80,80,70,3.04,2.88,2,1.6
-3.580e-02,86,94,76,82,3.04,3.2,2,2.8
-3.554e-02,82,70,72,60,3.12,2.96,2,1.6
-3.529e-02,76,86,68,74,3.2,3.28,2,2.8
-3.503e-02,72,56,62,50,3.2,2.96,2,1.6
-3.477e-02,64,76,58,66,3.2,3.28,2,2.8
-3.452e-02,60,40,50,34,3.2,2.8,2,1.6
-3.426e-02,50,64,44,54,3.04,3.2,2,2.4
-3.401e-02,42,22,36,18,2.96,2.56,2,1.2
-3.375e-02,32,46,28,38,2.88,3.04,1.6,2.4
-3.349e-02,24,6,20,4,2.72,2.24,1.6,1.2
-3.324e-02,16,30,10,22,2.56,2.8,1.6,2.4
-3.298e-02,10,-10,4,-10,2.48,1.92,1.2,0.8
-3.273e-02,4.47035e-08,14,-2,6,2.24,2.48,1.2,2
-3.247e-02,-6,-24,-10,-24,2.08,1.52,1.2,0.4
-3.221e-02,-14,-2,-16,-6,1.92,2.16,1.2,1.6
-3.196e-02,-20,-40,-24,-40,1.68,1.12,0.8,0.4
-3.170e-02,-30,-18,-32,-20,1.36,1.76,0.8,1.6
-3.144e-02,-38,-56,-38,-54,1.2,0.64,0.4,1.78814e-08
-3.119e-02,-48,-34,-46,-36,0.96,1.28,0.4,1.2
-3.093e-02,-56,-70,-52,-66,0.64,0.08,1.78814e-08,-0.4
-3.068e-02,-58,-48,-60,-48,0.4,0.72,1.78814e-08,0.8
-3.042e-02,-66,-82,-66,-78,0.16,-0.48,1.78814e-08,-0.8
-3.016e-02,-74,-62,-72,-62,-0.16,0.24,-0.4,0.4
-2.991e-02,-80,-92,-78,-86,-0.4,-0.88,-0.4,-1.2
-2.965e-02,-86,-76,-82,-74,-0.64,-0.24,-0.8,1.78814e-08
-2.940e-02,-90,-100,-86,-94,-0.88,-1.36,-0.8,-1.6
-2.914e-02,-94,-86,-88,-82,-1.12,-0.72,-0.8,-0.4
-2.888e-02,-98,-106,-92,-98,-1.28,-1.84,-1.2,-2
-2.863e-02,-100,-92,-94,-88,-1.52,-1.2,-1.2,-0.4
-2.837e-02,-104,-110,-98,-102,-1.76,-2.24,-1.2,-2
-2.812e-02,-106,-100,-98,-94,-1.92,-1.68,-1.6,-0.8
-2.786e-02,-106,-110,-100,-102,-2.16,-2.56,-2,-2.4
-2.760e-02,-106,-100,-100,-96,-2.32,-2.08,-2,-1.2
-2.735e-02,-106,-108,-98,-100,-2.48,-2.8,-2,-2.4
-2.709e-02,-102,-96,-96,-92,-2.56,-2.4,-2,-1.2
-2.684e-02,-102,-104,-94,-96,-2.72,-2.96,-2,-2.4
-2.658e-02,-98,-90,-90,-86,-2.8,-2.64,-2,-1.6
-2.632e-02,-94,-98,-88,-90,-2.88,-3.12,-2.4,-2.8
-2.607e-02,-90,-84,-84,-78,-2.96,-2.8,-2,-1.6
-2.581e-02,-88,-90,-80,-84,-3.04,-3.2,-2,-2.8
-2.556e-02,-86,-76,-78,-70,-3.04,-2.96,-2.4,-1.6
-2.530e-02,-80,-82,-72,-76,-3.12,-3.2,-2.4,-2.8
-2.504e-02,-72,-64,-68,-60,-3.12,-3.04,-2.4,-1.6
-2.479e-02,-66,-72,-62,-64,-3.12,-3.2,-2,-2.8
-2.453e-02,-62,-50,-58,-48,-3.04,-2.96,-2,-1.6
-2.428e-02,-52,-58,-48,-52,-3.04,-3.12,-2,-2.4
-2.402e-02,-46,-32,-40,-30,-2.88,-2.72,-2,-1.6
-2.376e-02,-36,-40,-32,-34,-2.72,-2.88,-2,-2.4
-2.351e-02,-26,-16,-26,-16,-2.64,-2.48,-2,-1.2
-2.325e-02,-18,-22,-16,-18,-2.56,-2.64,-1.6,-2.4
-2.300e-02,-12,4.47035e-08,-8,4.47035e-08,-2.4,-2.16,-1.6,-1.2
-2.274e-02,-4,-6,-2,-4,-2.16,-2.32,-1.6,-2
-2.248e-02,4,14,6,12,-2,-1.76,-1.6,-0.8
-2.223e-02,12,8,10,8,-1.84,-1.92,-1.2,-1.6
-2.197e-02,20,30,18,26,-1.6,-1.36,-1.2,-0.4
-2.172e-02,26,24,26,22,-1.36,-1.52,-0.8,-1.6
-2.146e-02,34,46,34,42,-1.12,-0.88,-0.8,1.78814e-08
