Model,DPO2014B
Firmware Version,1.52

Point Format,Y,,,,,,,
Horizontal Units,S,,,,,,,
Horizontal Scale,0.1,,,,,,,
Sample Interval,0.000192012,,,,,,,
Filter Frequency,1e+08,,,,,,,
Record Length,5207,,,,,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,100,,50,,10,,10,
Vertical Units,V,,V,,A,,A,
Vertical Offset,0,,0,,0,,0,
Vertical Scale,50,,50,,20,,10,
Label,,,,,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect,CH3,CH3 Peak Detect,CH4,CH4 Peak Detect
-1.378e-01,-2,2,79,83,4,4.8,3.4,3.8
-1.376e-01,-4,-6,77,69,4,2.4,3,3
-1.374e-01,-4,2,73,77,4,4.8,3.4,3.8
-1.372e-01,-2,-6,71,63,4,2.4,3.4,2.6
-1.370e-01,-4,2,69,73,4,4.8,3.4,3.8
-1.368e-01,-2,-8,65,57,3.2,2.4,3.4,2.6
-1.366e-01,-2,2,61,69,3.2,4.8,3.4,3.8
-1.364e-01,-4,-6,57,47,4,2.4,3,2.6
-1.362e-01,-2,2,55,61,3.2,4.8,3,3.8
-1.360e-01,-2,-6,49,37,3.2,1.6,3,2.2
-1.358e-01,-2,2,45,51,4,4,3,3.4
-1.356e-01,-2,-6,39,25,3.2,1.6,2.6,1.8
-1.355e-01,-4,2,33,41,2.4,4,2.6,3.4
-1.353e-01,-4,-6,27,15,3.2,1.6,2.6,1.4
-1.351e-01,-4,2,21,29,2.4,4,2.2,3
-1.349e-01,-4,-6,17,5,2.4,0.8,2.2,1.4
-1.347e-01,-4,2,11,19,2.4,3.2,2.2,2.6
-1.345e-01,-2,-6,7,-5,2.4,0.8,1.8,1
-1.343e-01,-2,2,1,9,1.6,3.2,1.8,2.2
-1.341e-01,-2,-6,-3,-13,1.6,-7.15256e-08,1.8,0.6
-1.339e-01,-2,2,-7,-1,1.6,2.4,1.4,1.8
-1.337e-01,-2,-6,-11,-23,1.6,-7.15256e-08,1,0.2
-1.335e-01,-2,2,-17,-9,1.6,2.4,1,1.4
-1.333e-01,-2,-8,-21,-35,0.8,-0.8,1,-0.2
-1.331e-01,-2,2,-27,-19,1.6,2.4,0.6,1.4
-1.330e-01,-2,-6,-31,-45,0.8,-0.8,0.2,-0.6
-1.328e-01,-2,2,-39,-31,0.8,1.6,0.2,0.6
-1.326e-01,-4,-6,-43,-55,0.8,-0.8,-0.2,-1
-1.324e-01,-2,2,-49,-41,-7.15256e-08,0.8,-0.2,0.2
-1.322e-01,-4,-6,-53,-63,-7.15256e-08,-1.6,-0.6,-1.4
-1.320e-01,-2,2,-57,-49,-7.15256e-08,0.8,-0.6,-0.2
-1.318e-01,-2,-6,-61,-71,-7.15256e-08,-1.6,-1,-1.8
-1.316e-01,-2,2,-67,-59,-0.8,-7.15256e-08,-1,-0.6
-1.314e-01,-2,-6,-71,-79,-7.15256e-08,-2.4,-1.4,-2.2
-1.312e-01,-2,2,-73,-67,-0.8,-7.15256e-08,-1.4,-1
-1.310e-01,-4,-6,-75,-83,-0.8,-2.4,-1.8,-2.6
-1.308e-01,-2,2,-79,-73,-1.6,-7.15256e-08,-1.8,-1
-1.307e-01,-2,-6,-81,-87,-0.8,-2.4,-1.8,-3
-1.305e-01,-4,2,-83,-79,-0.8,-0.8,-2.2,-1.4
-1.303e-01,-2,-6,-87,-91,-1.6,-3.2,-2.6,-3
-1.301e-01,-2,2,-87,-83,-2.4,-0.8,-2.6,-1.8
-1.299e-01,-4,-6,-89,-95,-1.6,-3.2,-2.6,-3.4
-1.297e-01,-2,2,-91,-87,-2.4,-0.8,-2.6,-2.2
-1.295e-01,-2,-6,-93,-95,-2.4,-3.2,-2.6,-3.4
-1.293e-01,-2,2,-93,-89,-2.4,-0.8,-3,-2.6
-1.291e-01,-4,-6,-93,-95,-2.4,-3.2,-3,-3.8
-1.289e-01,-2,2,-91,-89,-2.4,-0.8,-3,-2.6
-1.287e-01,-2,-6,-91,-93,-2.4,-3.2,-3,-3.8
-1.285e-01,-2,2,-89,-85,-2.4,-0.8,-3,-2.6
-1.283e-01,-4,-6,-89,-89,-2.4,-3.2,-3,-3.8
-1.282e-01,-2,2,-85,-81,-2.4,-1.6,-3.4,-2.6
-1.280e-01,-4,-6,-85,-87,-2.4,-3.2,-3,-3.8
-1.278e-01,-2,2,-83,-77,-2.4,-0.8,-3.4,-2.6
-1.276e-01,-4,-6,-81,-81,-2.4,-3.2,-3.4,-3.8
-1.274e-01,-2,2,-75,-73,-1.6,-0.8,-3,-2.6
-1.272e-01,-4,-6,-75,-77,-2.4,-3.2,-3,-3.8
-1.270e-01,-2,2,-73,-67,-2.4,-0.8,-3,-2.6
-1.268e-01,-2,-6,-69,-71,-1.6,-3.2,-3.4,-3.8
-1.266e-01,-4,2,-65,-61,-2.4,-0.8,-3.4,-2.6
-1.264e-01,-2,-6,-61,-65,-1.6,-3.2,-3,-3.4
-1.262e-01,-2,2,-57,-51,-1.6,-0.8,-3,-2.2
-1.260e-01,-2,-6,-53,-55,-1.6,-3.2,-2.6,-3.4
-1.259e-01,-4,2,-49,-41,-1.6,-0.8,-2.6,-2.2
-1.257e-01,-2,-8,-43,-45,-1.6,-2.4,-2.6,-3
-1.255e-01,-2,2,-37,-29,-1.6,-7.15256e-08,-2.2,-1.8
-1.253e-01,-2,-6,-31,-33,-1.6,-2.4,-2.2,-2.6
-1.251e-01,-4,2,-25,-19,-0.8,-7.15256e-08,-2.2,-1.4
-1.249e-01,-4,-6,-21,-23,-0.8,-1.6,-1.8,-2.6
-1.247e-01,-2,2,-15,-7,-0.8,0.8,-1.8,-1
-1.245e-01,-4,-8,-9,-13,-7.15256e-08,-1.6,-1.8,-2.2
-1.243e-01,-2,2,-5,1,-7.15256e-08,0.8,-1,-0.6
-1.241e-01,-4,-6,-1,-1,-7.15256e-08,-1.6,-1.4,-1.8
-1.239e-01,-2,2,5,11,-7.15256e-08,0.8,-1,-0.2
-1.237e-01,-2,-6,9,7,-7.15256e-08,-0.8,-0.6,-1.4
-1.235e-01,-4,2,13,19,-7.15256e-08,1.6,-0.6,-0.2
-1.234e-01,-2,-6,19,15,-7.15256e-08,-0.8,-0.6,-1
-1.232e-01,-2,2,23,31,0.8,1.6,-0.2,0.2
-1.230e-01,-2,-8,29,27,0.8,-7.15256e-08,-0.2,-0.6
-1.228e-01,-2,2,33,41,0.8,2.4,0.2,0.6
-1.226e-01,-2,-6,39,37,0.8,-7.15256e-08,0.2,-0.2
-1.224e-01,-2,2,43,49,1.6,2.4,0.6,1
-1.222e-01,-4,-6,49,45,1.6,0.8,0.6,0.2
-1.220e-01,-2,2,53,59,1.6,3.2,1,1.8
-1.218e-01,-2,-6,57,55,2.4,0.8,1,0.6
-1.216e-01,-4,2,61,67,2.4,3.2,1.4,1.8
-1.214e-01,-2,-6,65,63,2.4,1.6,1.4,1
-1.212e-01,-2,2,69,75,2.4,4,1.8,2.2
-1.211e-01,-2,-6,71,71,2.4,1.6,2.2,1.4
-1.209e-01,-2,2,75,79,3.2,4,2.2,2.6
-1.207e-01,-4,-6,77,75,3.2,1.6,2.2,1.8
-1.205e-01,-2,2,81,83,2.4,4,2.2,3
-1.203e-01,-2,-6,83,79,4,2.4,2.2,2.2
-1.201e-01,-2,2,83,87,4,4.8,2.6,3
-1.199e-01,-4,-6,85,83,3.2,2.4,2.6,2.2
-1.197e-01,-2,2,89,91,3.2,4.8,3,3.4
-1.195e-01,-2,-6,89,87,4,2.4,3,2.6
-1.193e-01,-4,2,89,91,3.2,4.8,3,3.8
-1.191e-01,-4,-6,89,85,4,2.4,3,2.6
-1.189e-01,-2,2,89,91,3.2,4.8,3.4,3.8
-1.187e-01,-2,-6,87,81,4,2.4,3,2.6
-1.186e-01,-4,2,85,89,4,4.8,3.4,3.8
-1.184e-01,-2,-6,83,79,4,2.4,3,3
-1.182e-01,-2,2,83,87,4,4.8,3.4,3.8
-1.180e-01,-2,-6,81,73,3.2,2.4,3.4,3
-1.178e-01,-4,2,79,83,4,4.8,3,3.8
-1.176e-01,-2,-6,75,69,3.2,2.4,3.4,3
-1.174e-01,-1.3411e-07,2,75,79,4,4.8,3.4,3.8
-1.172e-01,-2,-6,71,65,3.2,2.4,3,3
-1.170e-01,-4,2,69,73,4,4.8,3.4,3.8
-1.168e-01,-2,-6,67,57,4,2.4,3.4,2.6
-1.166e-01,-4,2,63,69,3.2,4.8,3,3.8
-1.164e-01,-2,-6,59,49,4,2.4,3,2.6
-1.163e-01,-2,2,55,61,3.2,4.8,3,3.8
-1.161e-01,-2,-6,51,39,3.2,1.6,3.4,2.2
-1.159e-01,-4,2,45,53,3.2,4,3,3.4
-1.157e-01,-4,-6,39,27,3.2,1.6,2.6,2.2
-1.155e-01,-2,2,35,41,3.2,4,2.6,3
-1.153e-01,-2,-6,29,15,2.4,1.6,2.6,1.8
-1.151e-01,-2,2,23,31,2.4,4,2.2,3
-1.149e-01,-2,-8,17,5,2.4,0.8,2.2,1.4
-1.147e-01,-2,2,13,21,2.4,3.2,2.2,2.6
-1.145e-01,-4,-6,7,-3,2.4,0.8,1.8,1
-1.143e-01,-2,2,1,9,2.4,3.2,1.4,2.2
-1.141e-01,-2,-6,-1,-13,1.6,-7.15256e-08,1.4,0.6
-1.139e-01,-4,2,-7,1,1.6,3.2,1.4,1.8
-1.138e-01,-2,-6,-11,-23,1.6,-7.15256e-08,1,0.2
-1.136e-01,-2,2,-15,-9,1.6,2.4,1,1.4
-1.134e-01,-2,-6,-19,-33,1.6,-7.15256e-08,0.6,-0.2
-1.132e-01,-2,2,-27,-17,0.8,2.4,0.6,1
-1.130e-01,-4,-6,-31,-43,0.8,-0.8,0.6,-0.6
-1.128e-01,-4,2,-37,-29,0.8,1.6,0.2,0.6
-1.126e-01,-2,-6,-43,-53,-7.15256e-08,-0.8,-0.2,-1
-1.124e-01,-2,2,-47,-39,-7.15256e-08,0.8,-0.2,0.2
-1.122e-01,-2,-6,-53,-63,-7.15256e-08,-1.6,-0.2,-1.4
-1.120e-01,-2,2,-57,-49,-0.8,0.8,-0.6,-0.2
-1.118e-01,-4,-6,-61,-71,-0.8,-2.4,-0.6,-1.8
-1.116e-01,-2,2,-65,-57,-0.8,-7.15256e-08,-1,-0.6
-1.115e-01,-4,-6,-69,-77,-0.8,-2.4,-1.4,-2.2
-1.113e-01,-4,2,-73,-67,-0.8,-7.15256e-08,-1.4,-0.6
-1.111e-01,-2,-6,-75,-83,-0.8,-2.4,-1.4,-2.6
-1.109e-01,-2,2,-79,-73,-0.8,-7.15256e-08,-1.8,-1
-1.107e-01,-2,-6,-81,-87,-0.8,-2.4,-2.2,-2.6
-1.105e-01,-2,2,-85,-79,-0.8,-7.15256e-08,-2.2,-1.4
-1.103e-01,-4,-6,-85,-91,-1.6,-3.2,-2.2,-3
-1.101e-01,-4,2,-87,-83,-1.6,-0.8,-2.6,-1.8
-1.099e-01,-4,-8,-89,-95,-1.6,-3.2,-2.6,-3.4
-1.097e-01,-2,2,-91,-87,-1.6,-0.8,-3,-2.2
-1.095e-01,-2,-6,-91,-95,-1.6,-3.2,-2.6,-3.4
-1.093e-01,-4,2,-91,-89,-1.6,-0.8,-2.6,-2.2
-1.091e-01,-2,-6,-91,-95,-1.6,-3.2,-3,-3.8
-1.090e-01,-4,2,-91,-89,-1.6,-0.8,-3,-2.6
-1.088e-01,-2,-6,-89,-93,-2.4,-3.2,-3,-3.8
-1.086e-01,-2,2,-91,-85,-2.4,-0.8,-3,-2.6
-1.084e-01,-2,-6,-89,-91,-2.4,-3.2,-3.4,-3.8
-1.082e-01,-2,2,-87,-83,-1.6,-1.6,-3.4,-2.6
-1.080e-01,-4,-6,-83,-87,-2.4,-3.2,-3.4,-3.8
-1.078e-01,-2,2,-83,-79,-2.4,-1.6,-3,-2.6
-1.076e-01,-4,-6,-79,-83,-2.4,-3.2,-3,-3.8
-1.074e-01,-2,2,-77,-73,-2.4,-0.8,-3.4,-2.6
-1.072e-01,-4,-6,-77,-77,-1.6,-3.2,-3,-3.8
-1.070e-01,-2,2,-73,-69,-2.4,-0.8,-3,-2.6
-1.068e-01,-4,-6,-71,-73,-2.4,-3.2,-3,-3.8
-1.066e-01,-2,2,-67,-61,-2.4,-0.8,-3,-2.6
-1.065e-01,-4,-6,-63,-65,-1.6,-3.2,-3,-3.4
-1.063e-01,-2,2,-59,-53,-1.6,-0.8,-3,-2.2
-1.061e-01,-2,-6,-53,-57,-1.6,-3.2,-2.6,-3.4
-1.059e-01,-4,2,-49,-43,-1.6,-0.8,-2.6,-2.2
-1.057e-01,-2,-6,-43,-47,-1.6,-2.4,-2.6,-3
-1.055e-01,-2,2,-39,-31,-0.8,-7.15256e-08,-2.6,-1.8
-1.053e-01,-4,-6,-33,-35,-0.8,-2.4,-2.2,-2.6
-1.051e-01,-2,2,-27,-19,-0.8,-7.15256e-08,-1.8,-1.4
-1.049e-01,-2,-6,-21,-23,-0.8,-2.4,-1.8,-2.2
-1.047e-01,-2,2,-15,-9,-0.8,0.8,-1.8,-1
-1.045e-01,-4,-6,-11,-13,-0.8,-1.6,-1.8,-2.2
-1.043e-01,-2,2,-7,1,-7.15256e-08,0.8,-1.4,-0.6
-1.042e-01,-2,-6,-1,-3,-7.15256e-08,-1.6,-1,-1.8
-1.040e-01,-2,2,3,9,-0.8,0.8,-1,-0.6
-1.038e-01,-4,-6,7,5,-7.15256e-08,-0.8,-0.6,-1.4
-1.036e-01,-2,2,11,19,-7.15256e-08,1.6,-0.6,-0.2
-1.034e-01,-4,-6,17,15,0.8,-0.8,-0.2,-1
-1.032e-01,-4,2,21,29,0.8,1.6,-0.2,0.2
-1.030e-01,-4,-6,27,25,0.8,-7.15256e-08,-0.2,-0.6
-1.028e-01,-4,2,33,39,0.8,2.4,0.2,0.6
-1.026e-01,-4,-6,37,35,0.8,-7.15256e-08,0.2,-0.2
-1.024e-01,-2,2,43,49,1.6,2.4,0.2,1
-1.022e-01,-4,-6,47,45,1.6,-7.15256e-08,0.6,0.2
-1.020e-01,-2,2,53,57,1.6,3.2,1,1.4
-1.018e-01,-2,-6,57,55,1.6,0.8,1.4,0.6
-1.017e-01,-4,2,61,67,2.4,3.2,1.4,1.8
-1.015e-01,-2,-6,65,63,1.6,1.6,1.4,1
-1.013e-01,-2,2,69,73,2.4,4,1.8,2.2
-1.011e-01,-2,-6,71,69,3.2,1.6,1.8,1.4
-1.009e-01,-4,2,75,79,2.4,4,2.2,2.6
-1.007e-01,-2,-6,77,75,3.2,1.6,2.2,1.8
-1.005e-01,-2,2,79,83,3.2,4,2.6,3
-1.003e-01,-4,-6,81,79,3.2,2.4,2.2,2.2
-1.001e-01,-2,2,83,87,3.2,4,2.6,3.4
-9.993e-02,-2,-6,83,83,3.2,2.4,2.6,2.2
-9.974e-02,-2,2,89,91,3.2,4.8,3,3.4
-9.955e-02,-4,-6,89,87,3.2,2.4,3,2.6
-9.935e-02,-2,2,89,91,4,4.8,3,3.8
-9.916e-02,-2,-6,91,85,4,2.4,3,2.6
-9.897e-02,-4,2,89,91,4,4.8,3.4,3.8
-9.878e-02,-2,-6,87,83,4,2.4,3,2.6
-9.859e-02,-2,2,87,89,4,4.8,3.4,3.8
-9.839e-02,-2,-6,85,79,4,2.4,3.4,3
-9.820e-02,-2,2,83,87,4,4.8,3.4,3.8
-9.801e-02,-4,-6,81,75,4,2.4,3.4,3
-9.782e-02,-4,2,81,83,4,4.8,3.4,3.8
-9.763e-02,-4,-6,77,71,4,2.4,3.4,3
-9.743e-02,-4,2,73,79,3.2,4.8,3,3.8
-9.724e-02,-4,-6,73,65,4,2.4,3.4,3
-9.705e-02,-2,2,69,75,3.2,4.8,3.4,3.8
-9.686e-02,-2,-6,67,57,4,2.4,3.4,2.6
-9.667e-02,-4,2,63,69,3.2,4.8,3,3.8
-9.647e-02,-4,-6,59,49,3.2,2.4,3.4,2.6
-9.628e-02,-4,2,55,61,3.2,4.8,3,3.8
-9.609e-02,-2,-6,51,39,3.2,2.4,3,2.2
-9.590e-02,-2,2,47,53,3.2,4,3,3.4
-9.571e-02,-2,-6,41,27,3.2,1.6,2.6,2.2
-9.551e-02,-4,2,35,43,2.4,4,2.6,3.4
-9.532e-02,-2,-6,29,17,2.4,1.6,2.6,1.8
-9.513e-02,-2,2,25,33,2.4,4,2.2,3
-9.494e-02,-2,-6,19,7,2.4,0.8,2.2,1.4
-9.475e-02,-2,2,13,21,2.4,3.2,2.2,2.6
-9.455e-02,-2,-6,9,-3,2.4,0.8,1.8,1
-9.436e-02,-4,2,3,11,2.4,3.2,1.8,2.2
-9.417e-02,-4,-6,-3,-11,2.4,-7.15256e-08,1.8,0.6
-9.398e-02,-4,2,-5,1,1.6,2.4,1.4,1.8
-9.378e-02,-2,-6,-11,-21,1.6,-7.15256e-08,1.4,0.2
-9.359e-02,-4,2,-15,-7,1.6,2.4,1,1.4
-9.340e-02,-4,-6,-19,-33,1.6,-7.15256e-08,0.6,-0.2
-9.321e-02,-2,2,-25,-17,0.8,2.4,0.6,1.4
-9.302e-02,-2,-6,-29,-43,0.8,-0.8,0.2,-0.6
-9.282e-02,-4,2,-35,-27,-7.15256e-08,1.6,0.2,1
-9.263e-02,-2,-6,-41,-53,-7.15256e-08,-0.8,-0.2,-1
-9.244e-02,-2,2,-45,-39,0.8,1.6,-0.2,0.6
-9.225e-02,-2,-6,-51,-61,-7.15256e-08,-1.6,-0.2,-1.4
-9.206e-02,-2,2,-55,-47,-7.15256e-08,0.8,-0.6,-0.2
-9.186e-02,-2,-6,-59,-71,-7.15256e-08,-1.6,-0.6,-1.8
-9.167e-02,-2,2,-65,-57,-0.8,0.8,-1,-0.2
-9.148e-02,-4,-6,-69,-77,-0.8,-2.4,-1,-2.2
-9.129e-02,-2,2,-73,-65,-0.8,-7.15256e-08,-1.4,-1
-9.110e-02,-2,-6,-75,-83,-0.8,-2.4,-1.4,-2.6
-9.090e-02,-4,2,-77,-73,-1.6,-7.15256e-08,-1.8,-1
-9.071e-02,-4,-6,-81,-87,-1.6,-2.4,-1.8,-2.6
-9.052e-02,-4,2,-83,-79,-1.6,-0.8,-2.2,-1.4
-9.033e-02,-2,-6,-85,-91,-1.6,-3.2,-2.2,-3
-9.014e-02,-4,2,-87,-83,-2.4,-0.8,-2.6,-1.8
-8.994e-02,-2,-6,-89,-95,-1.6,-3.2,-2.6,-3.4
-8.975e-02,-4,2,-91,-87,-1.6,-0.8,-2.6,-2.2
-8.956e-02,-4,-6,-93,-95,-1.6,-3.2,-3,-3.4
-8.937e-02,-2,2,-93,-89,-1.6,-0.8,-3,-2.6
-8.918e-02,-4,-6,-91,-95,-2.4,-3.2,-3,-3.8
-8.898e-02,-4,2,-93,-89,-1.6,-0.8,-3,-2.6
-8.879e-02,-4,-6,-91,-93,-2.4,-3.2,-3,-3.8
-8.860e-02,-4,2,-89,-85,-2.4,-1.6,-3,-2.6
-8.841e-02,-4,-6,-89,-91,-2.4,-3.2,-3,-3.8
-8.822e-02,-4,2,-87,-83,-2.4,-1.6,-3,-2.6
-8.802e-02,-4,-6,-85,-87,-2.4,-3.2,-3.4,-3.8
-8.783e-02,-4,2,-83,-79,-2.4,-1.6,-3.4,-2.6
-8.764e-02,-4,-6,-81,-83,-2.4,-3.2,-3.4,-3.8
-8.745e-02,-4,2,-79,-75,-2.4,-0.8,-3.4,-2.6
-8.726e-02,-2,-6,-77,-79,-2.4,-3.2,-3,-3.8
-8.706e-02,-4,2,-75,-69,-1.6,-0.8,-3.4,-2.6
-8.687e-02,-4,-6,-71,-73,-2.4,-3.2,-3,-3.8
-8.668e-02,-2,2,-69,-61,-2.4,-0.8,-3,-2.6
-8.649e-02,-4,-6,-65,-67,-1.6,-3.2,-3,-3.4
-8.630e-02,-2,2,-61,-53,-2.4,-0.8,-2.6,-2.6
-8.610e-02,-2,-6,-57,-57,-1.6,-3.2,-3,-3.4
-8.591e-02,-2,2,-51,-43,-1.6,-0.8,-2.6,-2.2
-8.572e-02,-2,-6,-45,-47,-1.6,-2.4,-2.6,-3
-8.553e-02,-2,2,-39,-31,-1.6,-7.15256e-08,-2.2,-1.8
-8.534e-02,-2,-6,-33,-35,-0.8,-2.4,-2.2,-2.6
-8.514e-02,-2,2,-29,-21,-1.6,-7.15256e-08,-2.2,-1.4
-8.495e-02,-4,-6,-23,-25,-0.8,-2.4,-1.8,-2.6
-8.476e-02,-2,2,-17,-11,-0.8,-7.15256e-08,-1.8,-1
-8.457e-02,-4,-6,-11,-15,-0.8,-1.6,-1.4,-2.2
-8.438e-02,-4,2,-7,-1,-0.8,0.8,-1.4,-0.6
-8.418e-02,-2,-6,-3,-5,-7.15256e-08,-1.6,-1,-1.8
-8.399e-02,-2,2,3,9,-7.15256e-08,0.8,-1.4,-0.6
-8.380e-02,-4,-6,7,5,-7.15256e-08,-0.8,-1,-1.4
-8.361e-02,-2,2,11,17,-7.15256e-08,1.6,-0.6,-0.2
-8.342e-02,-2,-6,15,13,0.8,-0.8,-0.6,-1
-8.322e-02,-2,2,21,27,0.8,1.6,-0.6,0.2
-8.303e-02,-2,-8,25,25,0.8,-7.15256e-08,-0.2,-0.6
-8.284e-02,-2,2,31,39,0.8,1.6,-0.2,0.6
-8.265e-02,-4,-6,37,35,0.8,-7.15256e-08,0.2,-0.2
-8.246e-02,-2,2,43,49,1.6,2.4,0.6,1
-8.226e-02,-4,-8,45,45,1.6,0.8,0.6,0.2
-8.207e-02,-2,2,49,57,1.6,3.2,0.6,1.4
-8.188e-02,-2,-6,55,53,2.4,0.8,1,0.6
-8.169e-02,-4,2,59,65,1.6,3.2,1.4,1.8
-8.150e-02,-4,-6,63,61,2.4,0.8,1.4,1
-8.130e-02,-2,2,69,73,2.4,4,1.4,2.2
-8.111e-02,-2,-6,71,69,2.4,1.6,1.8,1.4
-8.092e-02,-4,2,73,79,2.4,4,1.8,2.6
-8.073e-02,-2,-6,77,73,3.2,1.6,2.2,1.8
-8.054e-02,-2,2,79,83,3.2,4,2.2,3
-8.034e-02,-2,-6,81,79,3.2,2.4,2.2,1.8
-8.015e-02,-2,2,83,87,3.2,4,2.6,3
-7.996e-02,-2,-6,85,83,3.2,2.4,2.6,2.2
-7.977e-02,-2,2,87,91,4,4.8,2.6,3.4
-7.958e-02,-2,-6,89,87,3.2,2.4,3,2.6
-7.938e-02,-2,2,89,91,4,4.8,3,3.4
-7.919e-02,-4,-6,89,85,4,2.4,3,2.6
-7.900e-02,-2,2,89,91,4,4.8,3,3.8
-7.881e-02,-2,-6,87,83,4,2.4,3,2.6
-7.862e-02,-4,2,85,89,4,4.8,3.4,3.8
-7.842e-02,-4,-6,85,79,4,2.4,3.4,3
-7.823e-02,-4,2,83,87,4,4.8,3,3.8
-7.804e-02,-4,-6,81,75,4,2.4,3.4,3
-7.785e-02,-2,2,79,85,4,4.8,3.4,3.8
-7.766e-02,-2,-6,77,71,4,2.4,3.4,3
-7.746e-02,-2,2,75,79,4,4.8,3.4,3.8
-7.727e-02,-2,-6,73,65,4,2.4,3,3
-7.708e-02,-4,2,69,75,3.2,4.8,3.4,3.8
-7.689e-02,-2,-6,67,59,4,2.4,3.4,2.6
-7.670e-02,-2,2,65,69,4,4.8,3.4,3.8
-7.650e-02,-2,-6,61,51,4,2.4,3.4,2.6
-7.631e-02,-2,2,57,63,4,4.8,3,3.8
-7.612e-02,-2,-6,53,41,3.2,2.4,3,2.2
-7.593e-02,-4,2,49,55,3.2,4,3,3.4
-7.574e-02,-2,-6,41,29,3.2,1.6,2.6,2.2
-7.554e-02,-4,2,37,45,3.2,4,2.6,3.4
-7.535e-02,-2,-6,31,19,2.4,1.6,2.2,1.8
-7.516e-02,-2,2,27,33,2.4,4,2.2,3
-7.497e-02,-2,-6,19,7,2.4,0.8,2.2,1.4
-7.478e-02,-2,2,13,23,1.6,3.2,1.8,2.6
-7.458e-02,-4,-6,9,-1,2.4,0.8,2.2,1
-7.439e-02,-4,2,5,11,1.6,3.2,1.4,2.2
-7.420e-02,-2,-6,-1,-11,2.4,-7.15256e-08,1.4,0.6
-7.401e-02,-4,2,-5,1,1.6,2.4,1,1.8
-7.382e-02,-2,-6,-9,-21,1.6,-7.15256e-08,1,0.2
-7.362e-02,-1.3411e-07,2,-13,-7,0.8,2.4,1,1.4
-7.343e-02,-2,-6,-19,-31,0.8,-7.15256e-08,0.6,-0.2
-7.324e-02,-2,2,-23,-15,0.8,2.4,0.6,1.4
-7.305e-02,-4,-6,-29,-41,1.6,-0.8,0.6,-0.6
-7.286e-02,-4,2,-33,-25,0.8,1.6,0.2,1
-7.266e-02,-4,-6,-41,-51,0.8,-0.8,-0.2,-1
-7.247e-02,-4,2,-45,-37,-7.15256e-08,1.6,-0.2,0.6
-7.228e-02,-4,-6,-51,-61,-7.15256e-08,-1.6,-0.2,-1.4
-7.209e-02,-2,2,-53,-47,-7.15256e-08,0.8,-0.6,-0.2
-7.190e-02,-4,-6,-59,-69,-0.8,-1.6,-0.6,-1.8
-7.170e-02,-4,2,-63,-55,-0.8,0.8,-1,-0.2
-7.151e-02,-2,-6,-67,-75,-7.15256e-08,-2.4,-1.4,-2.2
-7.132e-02,-2,2,-71,-65,-0.8,-7.15256e-08,-1.4,-0.6
-7.113e-02,-2,-6,-73,-81,-0.8,-2.4,-1.4,-2.2
-7.094e-02,-6,2,-77,-73,-0.8,-7.15256e-08,-1.8,-1
-7.074e-02,-2,-6,-79,-87,-0.8,-2.4,-1.8,-2.6
-7.055e-02,-4,2,-81,-77,-1.6,-7.15256e-08,-2.2,-1.4
-7.036e-02,-4,-6,-85,-91,-1.6,-3.2,-2.2,-3
-7.017e-02,-2,2,-87,-83,-1.6,-0.8,-2.2,-1.8
-6.998e-02,-4,-6,-89,-93,-2.4,-3.2,-2.6,-3.4
-6.978e-02,-2,2,-91,-85,-1.6,-0.8,-2.6,-1.8
-6.959e-02,-2,-6,-91,-95,-1.6,-3.2,-2.6,-3.4
-6.940e-02,-6,2,-93,-89,-1.6,-0.8,-3,-2.2
-6.921e-02,-4,-6,-93,-95,-2.4,-3.2,-3,-3.8
-6.902e-02,-4,2,-91,-89,-2.4,-0.8,-3,-2.6
-6.882e-02,-4,-6,-91,-93,-2.4,-3.2,-3,-3.8
-6.863e-02,-2,2,-89,-87,-2.4,-0.8,-3,-2.6
-6.844e-02,-4,-6,-89,-91,-1.6,-3.2,-3,-3.8
-6.825e-02,-4,2,-87,-83,-2.4,-1.6,-3,-2.6
-6.806e-02,-2,-6,-85,-87,-1.6,-3.2,-3,-3.8
-6.786e-02,-4,2,-83,-79,-2.4,-1.6,-3.4,-2.6
-6.767e-02,-4,-6,-81,-83,-1.6,-3.2,-3,-3.8
-6.748e-02,-2,2,-79,-75,-2.4,-0.8,-3.4,-2.6
-6.729e-02,-4,-6,-77,-79,-2.4,-3.2,-3.4,-3.8
-6.710e-02,-4,2,-75,-71,-2.4,-0.8,-3,-2.6
-6.690e-02,-4,-6,-73,-75,-2.4,-3.2,-3.4,-3.8
-6.671e-02,-4,2,-69,-63,-1.6,-0.8,-3,-2.6
-6.652e-02,-2,-8,-65,-67,-1.6,-3.2,-3,-3.4
-6.633e-02,-4,2,-61,-55,-1.6,-0.8,-2.6,-2.6
-6.614e-02,-2,-6,-57,-59,-2.4,-3.2,-3,-3.4
-6.594e-02,-4,2,-53,-45,-1.6,-0.8,-2.6,-2.2
-6.575e-02,-4,-6,-47,-49,-1.6,-2.4,-2.6,-3
-6.556e-02,-2,2,-41,-33,-1.6,-7.15256e-08,-2.6,-1.8
-6.537e-02,-4,-6,-35,-37,-0.8,-2.4,-2.2,-2.6
